,vertices,delta,runtime,deltafactor,seed
44140,10000,719,2,96,328
44141,10000,1365,2,99,336
44142,10000,1750,2,98,331
44143,10000,1735,2,97,325
44144,10000,1010,2,95,320
44145,10000,1308,2,96,329
44146,10000,2003,2,99,337
44147,10000,2500,2,98,332
44148,10000,4993,2,97,326
44149,10000,1730,2,95,321
44150,10000,2636,2,96,330
44151,10000,4557,2,99,338
44152,10000,1498,3,98,333
44153,10000,1299,2,97,327
44154,10000,624,3,95,322
44155,10000,1750,2,96,331
44156,10000,862,2,99,339
44157,10000,1384,2,98,334
44158,10000,719,2,97,328
44159,10000,1955,2,95,323
44160,10000,2500,2,96,332
44161,10000,670,3,99,340
44162,10000,1201,2,98,335
44163,10000,1308,2,97,329
44164,10000,1560,2,95,324
44165,10000,1498,2,96,333
44166,10000,7138,2,99,341
44167,10000,1365,2,98,336
44168,10000,2636,2,97,330
44169,10000,1735,2,95,325
44170,10000,1384,2,96,334
44171,10000,1300,2,99,342
44172,10000,2003,2,98,337
44173,10000,1750,2,97,331
44174,10000,4993,2,95,326
44175,10000,1201,2,96,335
44176,10000,6816,2,99,343
44177,10000,4557,2,98,338
44178,10000,2500,2,97,332
44179,10000,1299,2,95,327
44180,10000,1365,2,96,336
44181,10000,1148,2,99,344
44182,10000,862,2,98,339
44183,10000,1498,2,97,333
44184,10000,719,2,95,328
44185,10000,2003,2,96,337
44186,10000,1138,2,99,345
44187,10000,670,2,98,340
44188,10000,1384,2,97,334
44189,10000,1308,2,95,329
44190,10000,4557,2,96,338
44191,10000,1333,2,99,346
44192,10000,7138,2,98,341
44193,10000,1201,2,97,335
44194,10000,2636,2,95,330
44195,10000,862,2,96,339
44196,10000,1486,2,99,347
44197,10000,1300,2,98,342
44198,10000,1365,2,97,336
44199,10000,1750,2,95,331
44200,10000,670,3,96,340
44201,10000,6140,2,99,348
44202,10000,6816,2,98,343
44203,10000,2003,2,97,337
44204,10000,2500,2,95,332
44205,10000,7138,2,96,341
44206,10000,3499,2,99,349
44207,10000,1148,2,98,344
44208,10000,4557,2,97,338
44209,10000,1498,3,95,333
44210,10000,1300,2,96,342
44211,10000,3742,2,99,350
44212,10000,1138,2,98,345
44213,10000,862,2,97,339
44214,10000,1384,2,95,334
44215,10000,6816,2,96,343
44216,10000,2189,2,99,351
44217,10000,1333,2,98,346
44218,10000,670,3,97,340
44219,10000,1201,2,95,335
44220,10000,1148,2,96,344
44221,10000,2683,2,99,352
44222,10000,1486,2,98,347
44223,10000,7138,2,97,341
44224,10000,1365,2,95,336
44225,10000,1138,2,96,345
44226,10000,2129,2,99,353
44227,10000,6140,2,98,348
44228,10000,1300,2,97,342
44229,10000,2003,2,95,337
44230,10000,1333,2,96,346
44231,10000,2482,2,99,354
44232,10000,3499,2,98,349
44233,10000,6816,2,97,343
44234,10000,4557,2,95,338
44235,10000,1486,2,96,347
44236,10000,855,3,99,355
44237,10000,3742,2,98,350
44238,10000,1148,3,97,344
44239,10000,862,2,95,339
44240,10000,6140,2,96,348
44241,10000,1950,2,99,356
44242,10000,2189,2,98,351
44243,10000,1138,2,97,345
44244,10000,670,2,95,340
44245,10000,3499,2,96,349
44246,10000,1215,2,99,357
44247,10000,2683,2,98,352
44248,10000,1333,2,97,346
44249,10000,7138,2,95,341
44250,10000,3742,2,96,350
44251,10000,7035,2,99,358
44252,10000,2129,2,98,353
44253,10000,1486,2,97,347
44254,10000,1300,2,95,342
44255,10000,2189,2,96,351
44256,10000,1087,2,99,359
44257,10000,2482,2,98,354
44258,10000,6140,2,97,348
44259,10000,6816,2,95,343
44260,10000,2683,2,96,352
44261,10000,1954,2,99,360
44262,10000,855,3,98,355
44263,10000,3499,2,97,349
44264,10000,1148,2,95,344
44265,10000,2129,2,96,353
44266,10000,1098,2,99,361
44267,10000,1950,2,98,356
44268,10000,3742,2,97,350
44269,10000,1138,2,95,345
44270,10000,2482,2,96,354
44271,10000,7668,2,99,362
44272,10000,1215,3,98,357
44273,10000,2189,2,97,351
44274,10000,1333,2,95,346
44275,10000,855,3,96,355
44276,10000,1751,2,99,363
44277,10000,7035,2,98,358
44278,10000,2683,2,97,352
44279,10000,1486,2,95,347
44280,10000,1950,2,96,356
44281,10000,4651,2,99,364
44282,10000,1087,2,98,359
44283,10000,2129,2,97,353
44284,10000,6140,2,95,348
44285,10000,1215,2,96,357
44286,10000,2024,2,99,365
44287,10000,1954,2,98,360
44288,10000,2482,2,97,354
44289,10000,3499,2,95,349
44290,10000,7035,2,96,358
44291,10000,844,2,99,366
44292,10000,1098,2,98,361
44293,10000,855,2,97,355
44294,10000,3742,2,95,350
44295,10000,1087,2,96,359
44296,10000,1754,3,99,367
44297,10000,7668,2,98,362
44298,10000,1950,2,97,356
44299,10000,2189,2,95,351
44300,10000,1954,2,96,360
44301,10000,746,2,99,368
44302,10000,1751,2,98,363
44303,10000,1215,2,97,357
44304,10000,2683,2,95,352
44305,10000,1098,2,96,361
44306,10000,2119,3,99,369
44307,10000,4651,2,98,364
44308,10000,7035,2,97,358
44309,10000,2129,2,95,353
44310,10000,7668,2,96,362
44311,10000,1466,2,99,370
44312,10000,2024,2,98,365
44313,10000,1087,2,97,359
44314,10000,2482,2,95,354
44315,10000,1751,2,96,363
44316,10000,2762,2,99,371
44317,10000,844,2,98,366
44318,10000,1954,2,97,360
44319,10000,855,2,95,355
44320,10000,4651,2,96,364
44321,10000,1044,2,99,372
44322,10000,1754,2,98,367
44323,10000,1098,2,97,361
44324,10000,1950,2,95,356
44325,10000,2024,2,96,365
44326,10000,1485,2,99,373
44327,10000,746,2,98,368
44328,10000,7668,2,97,362
44329,10000,1215,3,95,357
44330,10000,844,2,96,366
44331,10000,979,2,99,374
44332,10000,2119,2,98,369
44333,10000,1751,2,97,363
44334,10000,7035,2,95,358
44335,10000,1754,2,96,367
44336,10000,1257,2,99,375
44337,10000,1466,2,98,370
44338,10000,4651,2,97,364
44339,10000,1087,2,95,359
44340,10000,746,2,96,368
44341,10000,6751,2,99,376
44342,10000,2762,2,98,371
44343,10000,2024,2,97,365
44344,10000,1954,2,95,360
44345,10000,2119,2,96,369
44346,10000,1189,2,99,377
44347,10000,1044,2,98,372
44348,10000,844,2,97,366
44349,10000,1098,3,95,361
44350,10000,1466,2,96,370
44351,10000,935,2,99,378
44352,10000,1485,2,98,373
44353,10000,1754,2,97,367
44354,10000,7668,2,95,362
44355,10000,2762,2,96,371
44356,10000,1939,2,99,379
44357,10000,979,2,98,374
44358,10000,746,2,97,368
44359,10000,1751,2,95,363
44360,10000,1044,2,96,372
44361,10000,2729,2,99,380
44362,10000,1257,2,98,375
44363,10000,2119,2,97,369
44364,10000,4651,2,95,364
44365,10000,1485,2,96,373
44366,10000,3525,2,99,381
44367,10000,6751,2,98,376
44368,10000,1466,2,97,370
44369,10000,2024,3,95,365
44370,10000,979,2,96,374
44371,10000,1260,2,99,382
44372,10000,1189,2,98,377
44373,10000,2762,2,97,371
44374,10000,844,2,95,366
44375,10000,1257,2,96,375
44376,10000,1796,2,99,383
44377,10000,935,3,98,378
44378,10000,1044,2,97,372
44379,10000,1754,2,95,367
44380,10000,6751,2,96,376
44381,10000,798,2,99,384
44382,10000,1939,2,98,379
44383,10000,1485,2,97,373
44384,10000,746,2,95,368
44385,10000,1189,2,96,377
44386,10000,666,2,99,385
44387,10000,2729,2,98,380
44388,10000,979,2,97,374
44389,10000,2119,2,95,369
44390,10000,935,2,96,378
44391,10000,1940,2,99,386
44392,10000,3525,2,98,381
44393,10000,1257,2,97,375
44394,10000,1466,3,95,370
44395,10000,1939,2,96,379
44396,10000,1366,2,99,387
44397,10000,1260,2,98,382
44398,10000,6751,2,97,376
44399,10000,2762,2,95,371
44400,10000,2729,2,96,380
44401,10000,919,2,99,388
44402,10000,1796,2,98,383
44403,10000,1189,2,97,377
44404,10000,1044,2,95,372
44405,10000,3525,2,96,381
44406,10000,845,2,99,389
44407,10000,798,2,98,384
44408,10000,935,3,97,378
44409,10000,1485,2,95,373
44410,10000,1260,2,96,382
44411,10000,1899,2,99,390
44412,10000,666,3,98,385
44413,10000,1939,2,97,379
44414,10000,979,2,95,374
44415,10000,1796,2,96,383
44416,10000,3325,2,99,391
44417,10000,1940,2,98,386
44418,10000,2729,2,97,380
44419,10000,1257,2,95,375
44420,10000,798,2,96,384
44421,10000,1248,2,99,392
44422,10000,1366,2,98,387
44423,10000,3525,2,97,381
44424,10000,6751,2,95,376
44425,10000,666,3,96,385
44426,10000,2891,2,99,393
44427,10000,919,3,98,388
44428,10000,1260,2,97,382
44429,10000,1189,3,95,377
44430,10000,1940,2,96,386
44431,10000,1861,2,99,394
44432,10000,845,2,98,389
44433,10000,1796,2,97,383
44434,10000,935,2,95,378
44435,10000,1366,2,96,387
44436,10000,2791,2,99,395
44437,10000,1899,2,98,390
44438,10000,798,2,97,384
44439,10000,1939,2,95,379
44440,10000,919,2,96,388
44441,10000,1228,2,99,396
44442,10000,3325,2,98,391
44443,10000,666,2,97,385
44444,10000,2729,2,95,380
44445,10000,845,2,96,389
44446,10000,6352,2,99,397
44447,10000,1248,2,98,392
44448,10000,1940,2,97,386
44449,10000,3525,2,95,381
44450,10000,1899,2,96,390
44451,10000,3646,2,99,398
44452,10000,2891,2,98,393
44453,10000,1366,3,97,387
44454,10000,1260,2,95,382
44455,10000,3325,2,96,391
44456,10000,1745,2,99,399
44457,10000,1861,2,98,394
44458,10000,919,2,97,388
44459,10000,1796,2,95,383
44460,10000,1248,2,96,392
44461,10000,981,2,99,400
44462,10000,2791,2,98,395
44463,10000,845,2,97,389
44464,10000,798,2,95,384
44465,10000,2891,2,96,393
44466,10000,2455,2,99,401
44467,10000,1228,2,98,396
44468,10000,1899,3,97,390
44469,10000,666,2,95,385
44470,10000,1861,3,96,394
44471,10000,657,3,99,402
44472,10000,6352,2,98,397
44473,10000,3325,2,97,391
44474,10000,1940,2,95,386
44475,10000,2791,2,96,395
44476,10000,1543,2,99,403
44477,10000,3646,2,98,398
44478,10000,1248,2,97,392
44479,10000,1366,2,95,387
44480,10000,1228,2,96,396
44481,10000,1122,2,99,404
44482,10000,1745,2,98,399
44483,10000,2891,2,97,393
44484,10000,919,2,95,388
44485,10000,6352,2,96,397
44486,10000,1566,2,99,405
44487,10000,981,2,98,400
44488,10000,1861,2,97,394
44489,10000,845,2,95,389
44490,10000,3646,2,96,398
44491,10000,1012,2,99,406
44492,10000,2455,2,98,401
44493,10000,2791,2,97,395
44494,10000,1899,2,95,390
44495,10000,1745,2,96,399
44496,10000,1717,2,99,407
44497,10000,657,2,98,402
44498,10000,1228,2,97,396
44499,10000,3325,2,95,391
44500,10000,981,2,96,400
44501,10000,4044,2,99,408
44502,10000,1543,2,98,403
44503,10000,6352,2,97,397
44504,10000,1248,2,95,392
44505,10000,2455,2,96,401
44506,10000,1291,2,99,409
44507,10000,1122,2,98,404
44508,10000,3646,2,97,398
44509,10000,2891,2,95,393
44510,10000,657,3,96,402
44511,10000,2779,2,99,410
44512,10000,1566,2,98,405
44513,10000,1745,2,97,399
44514,10000,1861,2,95,394
44515,10000,1543,2,96,403
44516,10000,1920,2,99,411
44517,10000,1012,3,98,406
44518,10000,981,2,97,400
44519,10000,2791,2,95,395
44520,10000,1122,2,96,404
44521,10000,1843,2,99,412
44522,10000,1717,2,98,407
44523,10000,2455,2,97,401
44524,10000,1228,2,95,396
44525,10000,1566,2,96,405
44526,10000,1285,2,99,413
44527,10000,4044,2,98,408
44528,10000,657,3,97,402
44529,10000,6352,2,95,397
44530,10000,1012,2,96,406
44531,10000,1680,2,99,414
44532,10000,1291,2,98,409
44533,10000,1543,2,97,403
44534,10000,3646,2,95,398
44535,10000,1717,2,96,407
44536,10000,1007,2,99,415
44537,10000,2779,2,98,410
44538,10000,1122,2,97,404
44539,10000,1745,2,95,399
44540,10000,4044,2,96,408
44541,10000,1618,2,99,416
44542,10000,1920,2,98,411
44543,10000,1566,2,97,405
44544,10000,981,2,95,400
44545,10000,1291,3,96,409
44546,10000,2148,2,99,417
44547,10000,1843,2,98,412
44548,10000,1012,3,97,406
44549,10000,2455,2,95,401
44550,10000,2779,2,96,410
44551,10000,7275,2,99,418
44552,10000,1285,2,98,413
44553,10000,1717,2,97,407
44554,10000,657,3,95,402
44555,10000,1920,2,96,411
44556,10000,2351,2,99,419
44557,10000,1680,2,98,414
44558,10000,4044,2,97,408
44559,10000,1543,2,95,403
44560,10000,1843,2,96,412
44561,10000,5685,2,99,420
44562,10000,1007,3,98,415
44563,10000,1291,2,97,409
44564,10000,1122,3,95,404
44565,10000,1285,2,96,413
44566,10000,1743,2,99,421
44567,10000,1618,2,98,416
44568,10000,2779,2,97,410
44569,10000,1566,2,95,405
44570,10000,1680,2,96,414
44571,10000,1821,2,99,422
44572,10000,2148,2,98,417
44573,10000,1920,2,97,411
44574,10000,1012,2,95,406
44575,10000,1007,2,96,415
44576,10000,3702,2,99,423
44577,10000,7275,2,98,418
44578,10000,1843,3,97,412
44579,10000,1717,2,95,407
44580,10000,1618,2,96,416
44581,10000,2126,2,99,424
44582,10000,2351,2,98,419
44583,10000,1285,2,97,413
44584,10000,4044,2,95,408
44585,10000,2148,2,96,417
44586,10000,2859,2,99,425
44587,10000,5685,2,98,420
44588,10000,1680,2,97,414
44589,10000,1291,2,95,409
44590,10000,7275,2,96,418
44591,10000,4235,2,99,426
44592,10000,1743,2,98,421
44593,10000,1007,2,97,415
44594,10000,2779,2,95,410
44595,10000,2351,2,96,419
44596,10000,3768,2,99,427
44597,10000,1821,2,98,422
44598,10000,1618,2,97,416
44599,10000,1920,2,95,411
44600,10000,5685,2,96,420
44601,10000,1940,2,99,428
44602,10000,3702,2,98,423
44603,10000,2148,3,97,417
44604,10000,1843,2,95,412
44605,10000,1743,2,96,421
44606,10000,6169,2,99,429
44607,10000,2126,2,98,424
44608,10000,7275,2,97,418
44609,10000,1285,2,95,413
44610,10000,1821,2,96,422
44611,10000,1448,2,99,430
44612,10000,2859,2,98,425
44613,10000,2351,2,97,419
44614,10000,1680,2,95,414
44615,10000,3702,2,96,423
44616,10000,1883,2,99,431
44617,10000,4235,2,98,426
44618,10000,5685,3,97,420
44619,10000,1007,2,95,415
44620,10000,2126,2,96,424
44621,10000,3394,2,99,432
44622,10000,3768,2,98,427
44623,10000,1743,2,97,421
44624,10000,1618,2,95,416
44625,10000,2859,2,96,425
44626,10000,4241,2,99,433
44627,10000,1940,2,98,428
44628,10000,1821,2,97,422
44629,10000,2148,2,95,417
44630,10000,4235,2,96,426
44631,10000,2166,2,99,434
44632,10000,6169,2,98,429
44633,10000,3702,2,97,423
44634,10000,7275,2,95,418
44635,10000,3768,2,96,427
44636,10000,1333,2,99,435
44637,10000,1448,3,98,430
44638,10000,2126,2,97,424
44639,10000,2351,2,95,419
44640,10000,1940,2,96,428
44641,10000,759,2,99,436
44642,10000,1883,2,98,431
44643,10000,2859,2,97,425
44644,10000,5685,2,95,420
44645,10000,6169,2,96,429
44646,10000,1133,2,99,437
44647,10000,3394,2,98,432
44648,10000,4235,2,97,426
44649,10000,1743,2,95,421
44650,10000,1448,2,96,430
44651,10000,2140,2,99,438
44652,10000,4241,2,98,433
44653,10000,3768,2,97,427
44654,10000,1821,2,95,422
44655,10000,1883,2,96,431
44656,10000,1182,2,99,439
44657,10000,2166,2,98,434
44658,10000,1940,2,97,428
44659,10000,3702,2,95,423
44660,10000,3394,2,96,432
44661,10000,4335,2,99,440
44662,10000,1333,2,98,435
44663,10000,6169,2,97,429
44664,10000,2126,2,95,424
44665,10000,4241,2,96,433
44666,10000,1121,2,99,441
44667,10000,759,3,98,436
44668,10000,1448,2,97,430
44669,10000,2859,2,95,425
44670,10000,2166,2,96,434
44671,10000,2166,2,99,442
44672,10000,1133,2,98,437
44673,10000,1883,2,97,431
44674,10000,4235,2,95,426
44675,10000,1333,2,96,435
44676,10000,823,3,99,443
44677,10000,2140,2,98,438
44678,10000,3394,2,97,432
44679,10000,3768,2,95,427
44680,10000,759,2,96,436
44681,10000,2687,3,99,444
44682,10000,1182,2,98,439
44683,10000,4241,2,97,433
44684,10000,1940,2,95,428
44685,10000,1133,2,96,437
44686,10000,5895,2,99,445
44687,10000,4335,2,98,440
44688,10000,2166,2,97,434
44689,10000,6169,2,95,429
44690,10000,2140,2,96,438
44691,10000,1676,2,99,446
44692,10000,1121,2,98,441
44693,10000,1333,2,97,435
44694,10000,1448,2,95,430
44695,10000,1182,2,96,439
44696,10000,1366,2,99,447
44697,10000,2166,2,98,442
44698,10000,759,3,97,436
44699,10000,1883,2,95,431
44700,10000,4335,2,96,440
44701,10000,1142,2,99,448
44702,10000,823,3,98,443
44703,10000,1133,2,97,437
44704,10000,3394,2,95,432
44705,10000,1121,3,96,441
44706,10000,1606,2,99,449
44707,10000,2687,2,98,444
44708,10000,2140,2,97,438
44709,10000,4241,2,95,433
44710,10000,2166,2,96,442
44711,10000,2634,2,99,450
44712,10000,5895,2,98,445
44713,10000,1182,2,97,439
44714,10000,2166,2,95,434
44715,10000,823,2,96,443
44716,10000,2071,2,99,451
44717,10000,1676,2,98,446
44718,10000,4335,2,97,440
44719,10000,1333,2,95,435
44720,10000,2687,2,96,444
44721,10000,3141,2,99,452
44722,10000,1366,2,98,447
44723,10000,1121,3,97,441
44724,10000,759,3,95,436
44725,10000,5895,2,96,445
44726,10000,1500,2,99,453
44727,10000,1142,2,98,448
44728,10000,2166,2,97,442
44729,10000,1133,2,95,437
44730,10000,1676,2,96,446
44731,10000,2423,2,99,454
44732,10000,1606,2,98,449
44733,10000,823,2,97,443
44734,10000,2140,2,95,438
44735,10000,1366,3,96,447
44736,10000,2220,2,99,455
44737,10000,2634,3,98,450
44738,10000,2687,2,97,444
44739,10000,1182,2,95,439
44740,10000,1142,3,96,448
44741,10000,4742,2,99,456
44742,10000,2071,2,98,451
44743,10000,5895,2,97,445
44744,10000,4335,2,95,440
44745,10000,1606,2,96,449
44746,10000,973,3,99,457
44747,10000,3141,2,98,452
44748,10000,1676,2,97,446
44749,10000,1121,3,95,441
44750,10000,2634,2,96,450
44751,10000,741,2,99,458
44752,10000,1500,2,98,453
44753,10000,1366,2,97,447
44754,10000,2166,2,95,442
44755,10000,2071,2,96,451
44756,10000,726,2,99,459
44757,10000,2423,2,98,454
44758,10000,1142,2,97,448
44759,10000,823,3,95,443
44760,10000,3141,2,96,452
44761,10000,3861,2,99,460
44762,10000,2220,2,98,455
44763,10000,1606,2,97,449
44764,10000,2687,2,95,444
44765,10000,1500,2,96,453
44766,10000,1920,2,99,461
44767,10000,4742,2,98,456
44768,10000,2634,2,97,450
44769,10000,5895,2,95,445
44770,10000,2423,2,96,454
44771,10000,758,2,99,462
44772,10000,973,2,98,457
44773,10000,2071,2,97,451
44774,10000,1676,2,95,446
44775,10000,2220,2,96,455
44776,10000,1068,2,99,463
44777,10000,741,2,98,458
44778,10000,3141,2,97,452
44779,10000,1366,2,95,447
44780,10000,4742,2,96,456
44781,10000,2330,2,99,464
44782,10000,726,2,98,459
44783,10000,1500,2,97,453
44784,10000,1142,2,95,448
44785,10000,973,3,96,457
44786,10000,1492,2,99,465
44787,10000,3861,2,98,460
44788,10000,2423,2,97,454
44789,10000,1606,2,95,449
44790,10000,741,2,96,458
44791,10000,964,2,99,466
44792,10000,1920,2,98,461
44793,10000,2220,2,97,455
44794,10000,2634,2,95,450
44795,10000,726,2,96,459
44796,10000,722,2,99,467
44797,10000,758,2,98,462
44798,10000,4742,2,97,456
44799,10000,2071,2,95,451
44800,10000,3861,2,96,460
44801,10000,1927,2,99,468
44802,10000,1068,2,98,463
44803,10000,973,2,97,457
44804,10000,3141,2,95,452
44805,10000,1920,2,96,461
44806,10000,4401,2,99,469
44807,10000,2330,2,98,464
44808,10000,741,2,97,458
44809,10000,1500,2,95,453
44810,10000,758,2,96,462
44811,10000,3204,2,99,470
44812,10000,1492,2,98,465
44813,10000,726,2,97,459
44814,10000,2423,2,95,454
44815,10000,1068,2,96,463
44816,10000,1220,2,99,471
44817,10000,964,2,98,466
44818,10000,3861,2,97,460
44819,10000,2220,2,95,455
44820,10000,2330,3,96,464
44821,10000,1489,2,99,472
44822,10000,722,2,98,467
44823,10000,1920,2,97,461
44824,10000,4742,2,95,456
44825,10000,1492,2,96,465
44826,10000,603,3,99,473
44827,10000,1927,2,98,468
44828,10000,758,2,97,462
44829,10000,973,2,95,457
44830,10000,964,2,96,466
44831,10000,884,2,99,474
44832,10000,4401,2,98,469
44833,10000,1068,3,97,463
44834,10000,741,2,95,458
44835,10000,722,3,96,467
44836,10000,1127,3,99,475
44837,10000,3204,2,98,470
44838,10000,2330,2,97,464
44839,10000,726,3,95,459
44840,10000,1927,2,96,468
44841,10000,6174,2,99,476
44842,10000,1220,2,98,471
44843,10000,1492,2,97,465
44844,10000,3861,2,95,460
44845,10000,4401,2,96,469
44846,10000,2160,2,99,477
44847,10000,1489,2,98,472
44848,10000,964,3,97,466
44849,10000,1920,2,95,461
44850,10000,3204,2,96,470
44851,10000,2666,2,99,478
44852,10000,603,3,98,473
44853,10000,722,2,97,467
44854,10000,758,2,95,462
44855,10000,1220,2,96,471
44856,10000,1106,2,99,479
44857,10000,884,2,98,474
44858,10000,1927,2,97,468
44859,10000,1068,2,95,463
44860,10000,1489,2,96,472
44861,10000,1192,2,99,480
44862,10000,1127,2,98,475
44863,10000,4401,2,97,469
44864,10000,2330,2,95,464
44865,10000,603,2,96,473
44866,10000,3005,2,99,481
44867,10000,6174,2,98,476
44868,10000,3204,2,97,470
44869,10000,1492,2,95,465
44870,10000,884,2,96,474
44871,10000,1813,2,99,482
44872,10000,2160,2,98,477
44873,10000,1220,2,97,471
44874,10000,964,2,95,466
44875,10000,1127,2,96,475
44876,10000,1583,2,99,483
44877,10000,2666,2,98,478
44878,10000,1489,2,97,472
44879,10000,722,3,95,467
44880,10000,6174,2,96,476
44881,10000,718,2,99,484
44882,10000,1106,2,98,479
44883,10000,603,2,97,473
44884,10000,1927,2,95,468
44885,10000,2160,2,96,477
44886,10000,2308,2,99,485
44887,10000,1192,2,98,480
44888,10000,884,2,97,474
44889,10000,4401,2,95,469
44890,10000,2666,2,96,478
44891,10000,1115,3,99,486
44892,10000,3005,2,98,481
44893,10000,1127,2,97,475
44894,10000,3204,2,95,470
44895,10000,1106,2,96,479
44896,10000,1399,2,99,487
44897,10000,1813,2,98,482
44898,10000,6174,2,97,476
44899,10000,1220,3,95,471
44900,10000,1192,3,96,480
44901,10000,1069,2,99,488
44902,10000,1583,2,98,483
44903,10000,2160,2,97,477
44904,10000,1489,2,95,472
44905,10000,3005,2,96,481
44906,10000,745,2,99,489
44907,10000,718,3,98,484
44908,10000,2666,2,97,478
44909,10000,603,3,95,473
44910,10000,1813,2,96,482
44911,10000,1913,2,99,490
44912,10000,2308,2,98,485
44913,10000,1106,3,97,479
44914,10000,884,2,95,474
44915,10000,1583,2,96,483
44916,10000,1343,2,99,491
44917,10000,1115,2,98,486
44918,10000,1192,2,97,480
44919,10000,1127,2,95,475
44920,10000,718,2,96,484
44921,10000,3386,2,99,492
44922,10000,1399,2,98,487
44923,10000,3005,2,97,481
44924,10000,6174,2,95,476
44925,10000,2308,2,96,485
44926,10000,1714,2,99,493
44927,10000,1069,2,98,488
44928,10000,1813,2,97,482
44929,10000,2160,2,95,477
44930,10000,1115,2,96,486
44931,10000,1413,2,99,494
44932,10000,745,2,98,489
44933,10000,1583,2,97,483
44934,10000,2666,2,95,478
44935,10000,1399,2,96,487
44936,10000,2246,2,99,495
44937,10000,1913,2,98,490
44938,10000,718,2,97,484
44939,10000,1106,3,95,479
44940,10000,1069,2,96,488
44941,10000,1133,2,99,496
44942,10000,1343,2,98,491
44943,10000,2308,2,97,485
44944,10000,1192,2,95,480
44945,10000,745,2,96,489
44946,10000,1204,2,99,497
44947,10000,3386,2,98,492
44948,10000,1115,2,97,486
44949,10000,3005,2,95,481
44950,10000,1913,2,96,490
44951,10000,863,2,99,498
44952,10000,1714,2,98,493
44953,10000,1399,2,97,487
44954,10000,1813,2,95,482
44955,10000,1343,2,96,491
44956,10000,3916,2,99,499
44957,10000,1413,2,98,494
44958,10000,1069,2,97,488
44959,10000,1583,2,95,483
44960,10000,3386,2,96,492
44961,10000,1416,2,99,0
44962,10000,2246,2,98,495
44963,10000,745,2,97,489
44964,10000,718,2,95,484
44965,10000,1714,2,96,493
44966,10000,1118,3,99,1
44967,10000,1133,2,98,496
44968,10000,1913,2,97,490
44969,10000,2308,2,95,485
44970,10000,1413,2,96,494
44971,10000,5547,2,99,2
44972,10000,1204,2,98,497
44973,10000,1343,2,97,491
44974,10000,1115,2,95,486
44975,10000,2246,2,96,495
44976,10000,4861,2,99,3
44977,10000,863,3,98,498
44978,10000,3386,2,97,492
44979,10000,1399,2,95,487
44980,10000,1133,3,96,496
44981,10000,2368,2,99,4
44982,10000,3916,2,98,499
44983,10000,1714,2,97,493
44984,10000,1069,3,95,488
44985,10000,1204,2,96,497
44986,10000,2243,2,99,5
44987,10000,1416,2,98,0
44988,10000,1413,2,97,494
44989,10000,745,2,95,489
44990,10000,863,3,96,498
44991,10000,2292,2,99,6
44992,10000,1118,2,98,1
44993,10000,2246,2,97,495
44994,10000,1913,2,95,490
44995,10000,3916,2,96,499
44996,10000,2395,2,99,7
44997,10000,5547,2,98,2
44998,10000,1133,2,97,496
44999,10000,1343,2,95,491
45000,10000,1416,2,96,0
45001,10000,4451,2,99,8
45002,10000,4861,2,98,3
45003,10000,1204,2,97,497
45004,10000,3386,2,95,492
45005,10000,1118,2,96,1
45006,10000,734,2,99,9
45007,10000,2368,2,98,4
45008,10000,863,3,97,498
45009,10000,1714,2,95,493
45010,10000,5547,2,96,2
45011,10000,1431,2,99,10
45012,10000,2243,2,98,5
45013,10000,3916,2,97,499
45014,10000,1413,3,95,494
45015,10000,4861,2,96,3
45016,10000,954,2,99,11
45017,10000,2292,2,98,6
45018,10000,1416,3,97,0
45019,10000,2246,2,95,495
45020,10000,2368,2,96,4
45021,10000,748,2,99,12
45022,10000,2395,2,98,7
45023,10000,1118,2,97,1
45024,10000,1133,2,95,496
45025,10000,2243,2,96,5
45026,10000,2786,2,99,13
45027,10000,4451,2,98,8
45028,10000,5547,2,97,2
45029,10000,1204,2,95,497
45030,10000,2292,2,96,6
45031,10000,2957,2,99,14
45032,10000,734,2,98,9
45033,10000,4861,2,97,3
45034,10000,863,2,95,498
45035,10000,2395,2,96,7
45036,10000,1778,2,99,15
45037,10000,1431,2,98,10
45038,10000,2368,2,97,4
45039,10000,3916,2,95,499
45040,10000,4451,2,96,8
45041,10000,1881,2,99,16
45042,10000,954,2,98,11
45043,10000,2243,2,97,5
45044,10000,1416,2,95,0
45045,10000,734,2,96,9
45046,10000,2371,3,99,17
45047,10000,748,3,98,12
45048,10000,2292,2,97,6
45049,10000,1118,2,95,1
45050,10000,1431,2,96,10
45051,10000,3397,2,99,18
45052,10000,2786,2,98,13
45053,10000,2395,2,97,7
45054,10000,5547,2,95,2
45055,10000,954,2,96,11
45056,10000,1187,2,99,19
45057,10000,2957,2,98,14
45058,10000,4451,2,97,8
45059,10000,4861,2,95,3
45060,10000,748,2,96,12
45061,10000,1774,2,99,20
45062,10000,1778,2,98,15
45063,10000,734,2,97,9
45064,10000,2368,2,95,4
45065,10000,2786,2,96,13
45066,10000,894,2,99,21
45067,10000,1881,2,98,16
45068,10000,1431,2,97,10
45069,10000,2243,2,95,5
45070,10000,2957,2,96,14
45071,10000,1706,3,99,22
45072,10000,2371,2,98,17
45073,10000,954,2,97,11
45074,10000,2292,2,95,6
45075,10000,1778,2,96,15
45076,10000,1697,2,99,23
45077,10000,3397,2,98,18
45078,10000,748,2,97,12
45079,10000,2395,2,95,7
45080,10000,1881,2,96,16
