,vertices,delta,runtime,deltafactor,seed,attempt
8572,1000,0,0,1600,151,19
8573,1000,0,0,1600,151,20
8574,1000,0,0,1600,151,21
8575,1000,0,0,1600,151,22
8576,1000,0,0,1600,151,23
8577,1000,0,0,1600,151,24
8578,1000,0,0,1600,151,25
8579,1000,0,0,1600,151,26
8580,1000,0,0,1600,151,27
8581,1000,0,0,1600,151,28
8582,1000,0,0,1600,151,29
8583,1000,0,0,1600,151,30
8584,1000,0,0,1600,151,31
8585,1000,0,0,1600,151,32
8586,1000,0,0,1600,151,33
8587,1000,0,0,1600,151,34
8588,1000,0,0,1600,151,35
8589,1000,0,0,1600,151,36
8590,1000,0,0,1600,151,37
8591,1000,0,0,1600,151,38
8592,1000,0,0,1600,151,39
8593,1000,0,0,1600,151,40
8594,1000,0,0,1600,151,41
8595,1000,0,0,1600,151,42
8596,1000,0,0,1600,151,43
8597,1000,0,0,1600,151,44
8598,1000,0,0,1600,151,45
8599,1000,0,0,1600,151,46
8600,1000,0,0,1600,151,47
8601,1000,0,0,1600,151,48
8602,1000,0,0,1600,151,49
8603,1000,0,0,1600,151,50
8604,1000,0,0,1600,151,51
8605,1000,0,0,1600,151,52
8606,1000,0,0,1600,151,53
8607,1000,0,0,1600,151,54
8608,1000,0,0,1600,151,55
8609,1000,0,0,1600,151,56
8610,1000,0,0,1600,151,57
8611,1000,0,0,1600,151,58
8612,1000,0,0,1600,151,59
8613,1000,0,0,1600,151,60
8614,1000,0,0,1600,151,61
8615,1000,0,0,1600,151,62
8616,1000,0,0,1600,151,63
8617,1000,0,0,1600,151,64
8618,1000,0,0,1600,151,65
8619,1000,0,0,1600,151,66
8620,1000,0,0,1600,151,67
8621,1000,0,0,1600,151,68
8622,1000,0,0,1600,151,69
8623,1000,0,0,1600,151,70
8624,1000,0,0,1600,151,71
8625,1000,0,0,1600,151,72
8626,1000,0,0,1600,151,73
8627,1000,0,0,1600,151,74
8628,1000,0,0,1600,151,75
8629,1000,0,0,1600,151,76
8630,1000,0,0,1600,151,77
8631,1000,0,0,1600,151,78
8632,1000,0,0,1600,151,79
8633,1000,0,0,1600,151,80
8634,1000,0,0,1600,151,81
8635,1000,0,0,1600,151,82
8636,1000,0,0,1600,151,83
8637,1000,0,0,1600,151,84
8638,1000,0,0,1600,151,85
8639,1000,0,0,1600,151,86
8640,1000,0,0,1600,151,87
8641,1000,0,0,1600,151,88
8642,1000,0,0,1600,151,89
8643,1000,0,0,1600,151,90
8644,1000,0,0,1600,151,91
8645,1000,0,0,1600,151,92
8646,1000,0,0,1600,151,93
8647,1000,0,0,1600,151,94
8648,1000,0,0,1600,151,95
8649,1000,0,0,1600,151,96
8650,1000,0,0,1600,151,97
8651,1000,0,0,1600,151,98
8652,1000,0,0,1600,151,99
8653,1000,369,4,1600,152,0
8654,1000,0,0,1600,153,0
8655,1000,0,0,1600,153,1
8656,1000,0,0,1600,153,2
8657,1000,0,0,1600,153,3
8658,1000,0,0,1600,153,4
8659,1000,0,0,1600,153,5
8660,1000,0,0,1600,153,6
8661,1000,0,0,1600,153,7
8662,1000,0,0,1600,153,8
8663,1000,0,0,1600,153,9
8664,1000,0,0,1600,153,10
8665,1000,0,0,1600,153,11
8666,1000,0,0,1600,153,12
8667,1000,411,4,1600,153,13
8668,1000,0,0,1600,154,0
8669,1000,0,0,1600,154,1
8670,1000,0,0,1600,154,2
8671,1000,0,0,1600,154,3
8672,1000,0,0,1600,154,4
8673,1000,0,0,1600,154,5
8674,1000,0,0,1600,154,6
8675,1000,0,0,1600,154,7
8676,1000,0,0,1600,154,8
8677,1000,0,0,1600,154,9
8678,1000,0,0,1600,154,10
8679,1000,0,0,1600,154,11
8680,1000,0,0,1600,154,12
8681,1000,0,0,1600,154,13
8682,1000,0,0,1600,154,14
8683,1000,0,0,1600,154,15
8684,1000,0,0,1600,154,16
8685,1000,0,0,1600,154,17
8686,1000,0,0,1600,154,18
8687,1000,0,0,1600,154,19
8688,1000,0,0,1600,154,20
8689,1000,0,0,1600,154,21
8690,1000,0,0,1600,154,22
8691,1000,0,0,1600,154,23
8692,1000,0,0,1600,154,24
8693,1000,0,0,1600,154,25
8694,1000,0,0,1600,154,26
8695,1000,0,0,1600,154,27
8696,1000,0,0,1600,154,28
8697,1000,0,0,1600,154,29
8698,1000,0,0,1600,154,30
8699,1000,0,0,1600,154,31
8700,1000,0,0,1600,154,32
8701,1000,0,0,1600,154,33
8702,1000,0,0,1600,154,34
8703,1000,0,0,1600,154,35
8704,1000,0,0,1600,154,36
8705,1000,0,0,1600,154,37
8706,1000,0,0,1600,154,38
8707,1000,0,0,1600,154,39
8708,1000,0,0,1600,154,40
8709,1000,0,0,1600,154,41
8710,1000,0,0,1600,154,42
8711,1000,0,0,1600,154,43
8712,1000,0,0,1600,154,44
8713,1000,0,0,1600,154,45
8714,1000,0,0,1600,154,46
8715,1000,0,0,1600,154,47
8716,1000,0,0,1600,154,48
8717,1000,0,0,1600,154,49
8718,1000,0,0,1600,154,50
8719,1000,0,0,1600,154,51
8720,1000,0,0,1600,154,52
8721,1000,0,0,1600,154,53
8722,1000,0,0,1600,154,54
8723,1000,0,0,1600,154,55
8724,1000,0,0,1600,154,56
8725,1000,0,0,1600,154,57
8726,1000,0,0,1600,154,58
8727,1000,0,0,1600,154,59
8728,1000,0,0,1600,154,60
8729,1000,0,0,1600,154,61
8730,1000,0,0,1600,154,62
8731,1000,0,0,1600,154,63
8732,1000,0,0,1600,154,64
8733,1000,0,0,1600,154,65
8734,1000,0,0,1600,154,66
8735,1000,0,0,1600,154,67
8736,1000,0,0,1600,154,68
8737,1000,0,0,1600,154,69
8738,1000,0,0,1600,154,70
8739,1000,0,0,1600,154,71
8740,1000,0,0,1600,154,72
8741,1000,0,0,1600,154,73
8742,1000,0,0,1600,154,74
8743,1000,0,0,1600,154,75
8744,1000,0,0,1600,154,76
8745,1000,0,0,1600,154,77
8746,1000,0,0,1600,154,78
8747,1000,0,0,1600,154,79
8748,1000,0,0,1600,154,80
8749,1000,0,0,1600,154,81
8750,1000,0,0,1600,154,82
8751,1000,0,0,1600,154,83
8752,1000,0,0,1600,154,84
8753,1000,0,0,1600,154,85
8754,1000,0,0,1600,154,86
8755,1000,0,0,1600,154,87
8756,1000,0,0,1600,154,88
8757,1000,0,0,1600,154,89
8758,1000,0,0,1600,154,90
8759,1000,0,0,1600,154,91
8760,1000,0,0,1600,154,92
8761,1000,0,0,1600,154,93
8762,1000,0,0,1600,154,94
8763,1000,0,0,1600,154,95
8764,1000,0,0,1600,154,96
8765,1000,0,0,1600,154,97
8766,1000,0,0,1600,154,98
8767,1000,0,0,1600,154,99
8768,1000,520,5,1600,155,0
8769,1000,0,0,1600,156,0
8770,1000,0,0,1600,156,1
8771,1000,0,0,1600,156,2
8772,1000,0,0,1600,156,3
8773,1000,0,0,1600,156,4
8774,1000,0,0,1600,156,5
8775,1000,0,0,1600,156,6
8776,1000,0,0,1600,156,7
8777,1000,0,0,1600,156,8
8778,1000,0,0,1600,156,9
8779,1000,0,0,1600,156,10
8780,1000,0,0,1600,156,11
8781,1000,0,0,1600,156,12
8782,1000,0,0,1600,156,13
8783,1000,0,0,1600,156,14
8784,1000,0,0,1600,156,15
8785,1000,0,0,1600,156,16
8786,1000,0,0,1600,156,17
8787,1000,0,0,1600,156,18
8788,1000,0,0,1600,156,19
8789,1000,0,0,1600,156,20
8790,1000,0,0,1600,156,21
8791,1000,0,0,1600,156,22
8792,1000,0,0,1600,156,23
8793,1000,0,0,1600,156,24
8794,1000,0,0,1600,156,25
8795,1000,0,0,1600,156,26
8796,1000,0,0,1600,156,27
8797,1000,0,0,1600,156,28
8798,1000,0,0,1600,156,29
8799,1000,0,0,1600,156,30
8800,1000,0,0,1600,156,31
8801,1000,0,0,1600,156,32
8802,1000,0,0,1600,156,33
8803,1000,0,0,1600,156,34
8804,1000,0,0,1600,156,35
8805,1000,0,0,1600,156,36
8806,1000,0,0,1600,156,37
8807,1000,0,0,1600,156,38
8808,1000,0,0,1600,156,39
8809,1000,0,0,1600,156,40
8810,1000,0,0,1600,156,41
8811,1000,0,0,1600,156,42
8812,1000,0,0,1600,156,43
8813,1000,0,0,1600,156,44
8814,1000,0,0,1600,156,45
8815,1000,0,0,1600,156,46
8816,1000,0,0,1600,156,47
8817,1000,0,0,1600,156,48
8818,1000,0,0,1600,156,49
8819,1000,0,0,1600,156,50
8820,1000,0,0,1600,156,51
8821,1000,0,0,1600,156,52
8822,1000,0,0,1600,156,53
8823,1000,0,0,1600,156,54
8824,1000,0,0,1600,156,55
8825,1000,0,0,1600,156,56
8826,1000,0,0,1600,156,57
8827,1000,0,0,1600,156,58
8828,1000,0,0,1600,156,59
8829,1000,0,0,1600,156,60
8830,1000,0,0,1600,156,61
8831,1000,0,0,1600,156,62
8832,1000,0,0,1600,156,63
8833,1000,0,0,1600,156,64
8834,1000,0,0,1600,156,65
8835,1000,0,0,1600,156,66
8836,1000,0,0,1600,156,67
8837,1000,0,0,1600,156,68
8838,1000,0,0,1600,156,69
8839,1000,0,0,1600,156,70
8840,1000,0,0,1600,156,71
8841,1000,0,0,1600,156,72
8842,1000,0,0,1600,156,73
8843,1000,0,0,1600,156,74
8844,1000,0,0,1600,156,75
8845,1000,0,0,1600,156,76
8846,1000,0,0,1600,156,77
8847,1000,0,0,1600,156,78
8848,1000,0,0,1600,156,79
8849,1000,0,0,1600,156,80
8850,1000,0,0,1600,156,81
8851,1000,0,0,1600,156,82
8852,1000,0,0,1600,156,83
8853,1000,0,0,1600,156,84
8854,1000,0,0,1600,156,85
8855,1000,0,0,1600,156,86
8856,1000,0,0,1600,156,87
8857,1000,0,0,1600,156,88
8858,1000,0,0,1600,156,89
8859,1000,0,0,1600,156,90
8860,1000,0,0,1600,156,91
8861,1000,0,0,1600,156,92
8862,1000,0,0,1600,156,93
8863,1000,0,0,1600,156,94
8864,1000,0,0,1600,156,95
8865,1000,0,0,1600,156,96
8866,1000,0,0,1600,156,97
8867,1000,0,0,1600,156,98
8868,1000,0,0,1600,156,99
8869,1000,0,0,1600,157,0
8870,1000,0,0,1600,157,1
8871,1000,0,0,1600,157,2
8872,1000,0,0,1600,157,3
8873,1000,0,0,1600,157,4
8874,1000,0,0,1600,157,5
8875,1000,0,0,1600,157,6
8876,1000,0,0,1600,157,7
8877,1000,0,0,1600,157,8
8878,1000,0,0,1600,157,9
8879,1000,0,0,1600,157,10
8880,1000,0,0,1600,157,11
8881,1000,0,0,1600,157,12
8882,1000,0,0,1600,157,13
8883,1000,0,0,1600,157,14
8884,1000,0,0,1600,157,15
8885,1000,0,0,1600,157,16
8886,1000,0,0,1600,157,17
8887,1000,0,0,1600,157,18
8888,1000,0,0,1600,157,19
8889,1000,0,0,1600,157,20
8890,1000,0,0,1600,157,21
8891,1000,0,0,1600,157,22
8892,1000,0,0,1600,157,23
8893,1000,0,0,1600,157,24
8894,1000,0,0,1600,157,25
8895,1000,0,0,1600,157,26
8896,1000,0,0,1600,157,27
8897,1000,0,0,1600,157,28
8898,1000,0,0,1600,157,29
8899,1000,0,0,1600,157,30
8900,1000,0,0,1600,157,31
8901,1000,0,0,1600,157,32
8902,1000,0,0,1600,157,33
8903,1000,0,0,1600,157,34
8904,1000,0,0,1600,157,35
8905,1000,0,0,1600,157,36
8906,1000,0,0,1600,157,37
8907,1000,0,0,1600,157,38
8908,1000,0,0,1600,157,39
8909,1000,0,0,1600,157,40
8910,1000,0,0,1600,157,41
8911,1000,0,0,1600,157,42
8912,1000,0,0,1600,157,43
8913,1000,0,0,1600,157,44
8914,1000,0,0,1600,157,45
8915,1000,0,0,1600,157,46
8916,1000,0,0,1600,157,47
8917,1000,0,0,1600,157,48
8918,1000,0,0,1600,157,49
8919,1000,0,0,1600,157,50
8920,1000,0,0,1600,157,51
8921,1000,0,0,1600,157,52
8922,1000,0,0,1600,157,53
8923,1000,0,0,1600,157,54
8924,1000,0,0,1600,157,55
8925,1000,0,0,1600,157,56
8926,1000,0,0,1600,157,57
8927,1000,0,0,1600,157,58
8928,1000,0,0,1600,157,59
8929,1000,0,0,1600,157,60
8930,1000,0,0,1600,157,61
8931,1000,0,0,1600,157,62
8932,1000,0,0,1600,157,63
8933,1000,0,0,1600,157,64
8934,1000,0,0,1600,157,65
8935,1000,0,0,1600,157,66
8936,1000,0,0,1600,157,67
8937,1000,0,0,1600,157,68
8938,1000,0,0,1600,157,69
8939,1000,0,0,1600,157,70
8940,1000,0,0,1600,157,71
8941,1000,0,0,1600,157,72
8942,1000,0,0,1600,157,73
8943,1000,0,0,1600,157,74
8944,1000,0,0,1600,157,75
8945,1000,0,0,1600,157,76
8946,1000,0,0,1600,157,77
8947,1000,0,0,1600,157,78
8948,1000,0,0,1600,157,79
8949,1000,0,0,1600,157,80
8950,1000,0,0,1600,157,81
8951,1000,0,0,1600,157,82
8952,1000,0,0,1600,157,83
8953,1000,0,0,1600,157,84
8954,1000,0,0,1600,157,85
8955,1000,0,0,1600,157,86
8956,1000,0,0,1600,157,87
8957,1000,0,0,1600,157,88
8958,1000,0,0,1600,157,89
8959,1000,0,0,1600,157,90
8960,1000,0,0,1600,157,91
8961,1000,0,0,1600,157,92
8962,1000,0,0,1600,157,93
8963,1000,0,0,1600,157,94
8964,1000,0,0,1600,157,95
8965,1000,0,0,1600,157,96
8966,1000,0,0,1600,157,97
8967,1000,0,0,1600,157,98
8968,1000,0,0,1600,157,99
8969,1000,0,0,1600,158,0
8970,1000,0,0,1600,158,1
8971,1000,0,0,1600,158,2
8972,1000,0,0,1600,158,3
8973,1000,321,6,1600,158,4
8974,1000,0,0,1600,159,0
8975,1000,0,0,1600,159,1
8976,1000,429,5,1600,159,2
8977,1000,0,0,1600,160,0
8978,1000,0,0,1600,160,1
8979,1000,0,0,1600,160,2
8980,1000,0,0,1600,160,3
8981,1000,0,0,1600,160,4
8982,1000,0,0,1600,160,5
8983,1000,0,0,1600,160,6
8984,1000,0,0,1600,160,7
8985,1000,0,0,1600,160,8
8986,1000,0,0,1600,160,9
8987,1000,0,0,1600,160,10
8988,1000,0,0,1600,160,11
8989,1000,0,0,1600,160,12
8990,1000,0,0,1600,160,13
8991,1000,0,0,1600,160,14
8992,1000,0,0,1600,160,15
8993,1000,0,0,1600,160,16
8994,1000,0,0,1600,160,17
8995,1000,0,0,1600,160,18
8996,1000,0,0,1600,160,19
8997,1000,0,0,1600,160,20
8998,1000,0,0,1600,160,21
8999,1000,0,0,1600,160,22
9000,1000,0,0,1600,160,23
9001,1000,0,0,1600,160,24
9002,1000,0,0,1600,160,25
9003,1000,0,0,1600,160,26
9004,1000,0,0,1600,160,27
9005,1000,0,0,1600,160,28
9006,1000,0,0,1600,160,29
9007,1000,0,0,1600,160,30
9008,1000,0,0,1600,160,31
9009,1000,0,0,1600,160,32
9010,1000,0,0,1600,160,33
9011,1000,0,0,1600,160,34
9012,1000,0,0,1600,160,35
9013,1000,0,0,1600,160,36
9014,1000,0,0,1600,160,37
9015,1000,0,0,1600,160,38
9016,1000,0,0,1600,160,39
9017,1000,0,0,1600,160,40
9018,1000,0,0,1600,160,41
9019,1000,0,0,1600,160,42
9020,1000,0,0,1600,160,43
9021,1000,0,0,1600,160,44
9022,1000,0,0,1600,160,45
9023,1000,0,0,1600,160,46
9024,1000,0,0,1600,160,47
9025,1000,0,0,1600,160,48
9026,1000,0,0,1600,160,49
9027,1000,0,0,1600,160,50
9028,1000,0,0,1600,160,51
9029,1000,0,0,1600,160,52
9030,1000,0,0,1600,160,53
9031,1000,0,0,1600,160,54
9032,1000,0,0,1600,160,55
9033,1000,0,0,1600,160,56
9034,1000,0,0,1600,160,57
9035,1000,0,0,1600,160,58
9036,1000,0,0,1600,160,59
9037,1000,0,0,1600,160,60
9038,1000,0,0,1600,160,61
9039,1000,0,0,1600,160,62
9040,1000,0,0,1600,160,63
9041,1000,0,0,1600,160,64
9042,1000,0,0,1600,160,65
9043,1000,0,0,1600,160,66
9044,1000,0,0,1600,160,67
9045,1000,0,0,1600,160,68
9046,1000,0,0,1600,160,69
9047,1000,0,0,1600,160,70
9048,1000,0,0,1600,160,71
9049,1000,0,0,1600,160,72
9050,1000,0,0,1600,160,73
9051,1000,0,0,1600,160,74
9052,1000,0,0,1600,160,75
9053,1000,0,0,1600,160,76
9054,1000,0,0,1600,160,77
9055,1000,0,0,1600,160,78
9056,1000,0,0,1600,160,79
9057,1000,0,0,1600,160,80
9058,1000,0,0,1600,160,81
9059,1000,0,0,1600,160,82
9060,1000,0,0,1600,160,83
9061,1000,0,0,1600,160,84
9062,1000,0,0,1600,160,85
9063,1000,0,0,1600,160,86
9064,1000,0,0,1600,160,87
9065,1000,0,0,1600,160,88
9066,1000,0,0,1600,160,89
9067,1000,0,0,1600,160,90
9068,1000,0,0,1600,160,91
9069,1000,0,0,1600,160,92
9070,1000,0,0,1600,160,93
9071,1000,0,0,1600,160,94
9072,1000,0,0,1600,160,95
9073,1000,0,0,1600,160,96
9074,1000,0,0,1600,160,97
9075,1000,0,0,1600,160,98
9076,1000,0,0,1600,160,99
9077,1000,438,5,1600,161,0
9078,1000,464,5,1600,162,0
9079,1000,0,0,1600,163,0
9080,1000,0,0,1600,163,1
9081,1000,0,0,1600,163,2
9082,1000,0,0,1600,163,3
9083,1000,0,0,1600,163,4
9084,1000,0,0,1600,163,5
9085,1000,0,0,1600,163,6
9086,1000,0,0,1600,163,7
9087,1000,0,0,1600,163,8
9088,1000,0,0,1600,163,9
9089,1000,0,0,1600,163,10
9090,1000,0,0,1600,163,11
9091,1000,0,0,1600,163,12
9092,1000,0,0,1600,163,13
9093,1000,0,0,1600,163,14
9094,1000,0,0,1600,163,15
9095,1000,0,0,1600,163,16
9096,1000,0,0,1600,163,17
9097,1000,0,0,1600,163,18
9098,1000,0,0,1600,163,19
9099,1000,0,0,1600,163,20
9100,1000,0,0,1600,163,21
9101,1000,0,0,1600,163,22
9102,1000,0,0,1600,163,23
9103,1000,0,0,1600,163,24
9104,1000,0,0,1600,163,25
9105,1000,0,0,1600,163,26
9106,1000,0,0,1600,163,27
9107,1000,0,0,1600,163,28
9108,1000,0,0,1600,163,29
9109,1000,0,0,1600,163,30
9110,1000,0,0,1600,163,31
9111,1000,0,0,1600,163,32
9112,1000,0,0,1600,163,33
9113,1000,0,0,1600,163,34
9114,1000,0,0,1600,163,35
9115,1000,0,0,1600,163,36
9116,1000,0,0,1600,163,37
9117,1000,0,0,1600,163,38
9118,1000,0,0,1600,163,39
9119,1000,0,0,1600,163,40
9120,1000,0,0,1600,163,41
9121,1000,0,0,1600,163,42
9122,1000,0,0,1600,163,43
9123,1000,0,0,1600,163,44
9124,1000,0,0,1600,163,45
9125,1000,0,0,1600,163,46
9126,1000,0,0,1600,163,47
9127,1000,0,0,1600,163,48
9128,1000,0,0,1600,163,49
9129,1000,0,0,1600,163,50
9130,1000,0,0,1600,163,51
9131,1000,0,0,1600,163,52
9132,1000,0,0,1600,163,53
9133,1000,0,0,1600,163,54
9134,1000,0,0,1600,163,55
9135,1000,0,0,1600,163,56
9136,1000,0,0,1600,163,57
9137,1000,0,0,1600,163,58
9138,1000,0,0,1600,163,59
9139,1000,0,0,1600,163,60
9140,1000,0,0,1600,163,61
9141,1000,0,0,1600,163,62
9142,1000,0,0,1600,163,63
9143,1000,0,0,1600,163,64
9144,1000,0,0,1600,163,65
9145,1000,0,0,1600,163,66
9146,1000,0,0,1600,163,67
9147,1000,0,0,1600,163,68
9148,1000,0,0,1600,163,69
9149,1000,0,0,1600,163,70
9150,1000,0,0,1600,163,71
9151,1000,0,0,1600,163,72
9152,1000,0,0,1600,163,73
9153,1000,0,0,1600,163,74
9154,1000,0,0,1600,163,75
9155,1000,0,0,1600,163,76
9156,1000,0,0,1600,163,77
9157,1000,0,0,1600,163,78
9158,1000,0,0,1600,163,79
9159,1000,0,0,1600,163,80
9160,1000,0,0,1600,163,81
9161,1000,0,0,1600,163,82
9162,1000,0,0,1600,163,83
9163,1000,0,0,1600,163,84
9164,1000,0,0,1600,163,85
9165,1000,0,0,1600,163,86
9166,1000,0,0,1600,163,87
9167,1000,0,0,1600,163,88
9168,1000,0,0,1600,163,89
9169,1000,0,0,1600,163,90
9170,1000,0,0,1600,163,91
9171,1000,0,0,1600,163,92
9172,1000,0,0,1600,163,93
9173,1000,0,0,1600,163,94
9174,1000,0,0,1600,163,95
9175,1000,0,0,1600,163,96
9176,1000,0,0,1600,163,97
9177,1000,0,0,1600,163,98
9178,1000,0,0,1600,163,99
9179,1000,0,0,1600,164,0
9180,1000,338,5,1600,164,1
9181,1000,499,4,1600,165,0
9182,1000,0,0,1600,166,0
9183,1000,0,0,1600,166,1
9184,1000,0,0,1600,166,2
9185,1000,0,0,1600,166,3
9186,1000,0,0,1600,166,4
9187,1000,0,0,1600,166,5
9188,1000,0,0,1600,166,6
9189,1000,0,0,1600,166,7
9190,1000,0,0,1600,166,8
9191,1000,0,0,1600,166,9
9192,1000,0,0,1600,166,10
9193,1000,0,0,1600,166,11
9194,1000,0,0,1600,166,12
9195,1000,0,0,1600,166,13
9196,1000,458,9,1600,166,14
9197,1000,0,0,1600,167,0
9198,1000,0,0,1600,167,1
9199,1000,0,0,1600,167,2
9200,1000,0,0,1600,167,3
9201,1000,0,0,1600,167,4
9202,1000,0,0,1600,167,5
9203,1000,0,0,1600,167,6
9204,1000,0,0,1600,167,7
9205,1000,0,0,1600,167,8
9206,1000,0,0,1600,167,9
9207,1000,0,0,1600,167,10
9208,1000,0,0,1600,167,11
9209,1000,0,0,1600,167,12
9210,1000,0,0,1600,167,13
9211,1000,390,6,1600,167,14
9212,1000,0,0,1600,168,0
9213,1000,0,0,1600,168,1
9214,1000,0,0,1600,168,2
9215,1000,0,0,1600,168,3
9216,1000,0,0,1600,168,4
9217,1000,0,0,1600,168,5
9218,1000,0,0,1600,168,6
9219,1000,0,0,1600,168,7
9220,1000,0,0,1600,168,8
9221,1000,0,0,1600,168,9
9222,1000,0,0,1600,168,10
9223,1000,0,0,1600,168,11
9224,1000,0,0,1600,168,12
9225,1000,0,0,1600,168,13
9226,1000,0,0,1600,168,14
9227,1000,0,0,1600,168,15
9228,1000,0,0,1600,168,16
9229,1000,0,0,1600,168,17
9230,1000,0,0,1600,168,18
9231,1000,0,0,1600,168,19
9232,1000,0,0,1600,168,20
9233,1000,0,0,1600,168,21
9234,1000,0,0,1600,168,22
9235,1000,0,0,1600,168,23
9236,1000,0,0,1600,168,24
9237,1000,0,0,1600,168,25
9238,1000,0,0,1600,168,26
9239,1000,0,0,1600,168,27
9240,1000,0,0,1600,168,28
9241,1000,0,0,1600,168,29
9242,1000,0,0,1600,168,30
9243,1000,0,0,1600,168,31
9244,1000,0,0,1600,168,32
9245,1000,0,0,1600,168,33
9246,1000,0,0,1600,168,34
9247,1000,0,0,1600,168,35
9248,1000,0,0,1600,168,36
9249,1000,0,0,1600,168,37
9250,1000,0,0,1600,168,38
9251,1000,0,0,1600,168,39
9252,1000,0,0,1600,168,40
9253,1000,0,0,1600,168,41
9254,1000,0,0,1600,168,42
9255,1000,0,0,1600,168,43
9256,1000,0,0,1600,168,44
9257,1000,0,0,1600,168,45
9258,1000,0,0,1600,168,46
9259,1000,0,0,1600,168,47
9260,1000,0,0,1600,168,48
9261,1000,0,0,1600,168,49
9262,1000,0,0,1600,168,50
9263,1000,0,0,1600,168,51
9264,1000,0,0,1600,168,52
9265,1000,0,0,1600,168,53
9266,1000,0,0,1600,168,54
9267,1000,0,0,1600,168,55
9268,1000,0,0,1600,168,56
9269,1000,0,0,1600,168,57
9270,1000,0,0,1600,168,58
9271,1000,0,0,1600,168,59
9272,1000,0,0,1600,168,60
9273,1000,0,0,1600,168,61
9274,1000,0,0,1600,168,62
9275,1000,0,0,1600,168,63
9276,1000,0,0,1600,168,64
9277,1000,0,0,1600,168,65
9278,1000,0,0,1600,168,66
9279,1000,0,0,1600,168,67
9280,1000,0,0,1600,168,68
9281,1000,0,0,1600,168,69
9282,1000,0,0,1600,168,70
9283,1000,0,0,1600,168,71
9284,1000,0,0,1600,168,72
9285,1000,0,0,1600,168,73
9286,1000,0,0,1600,168,74
9287,1000,0,0,1600,168,75
9288,1000,0,0,1600,168,76
9289,1000,0,0,1600,168,77
9290,1000,0,0,1600,168,78
9291,1000,0,0,1600,168,79
9292,1000,0,0,1600,168,80
9293,1000,0,0,1600,168,81
9294,1000,0,0,1600,168,82
9295,1000,0,0,1600,168,83
9296,1000,0,0,1600,168,84
9297,1000,0,0,1600,168,85
9298,1000,0,0,1600,168,86
9299,1000,0,0,1600,168,87
9300,1000,0,0,1600,168,88
9301,1000,0,0,1600,168,89
9302,1000,0,0,1600,168,90
9303,1000,0,0,1600,168,91
9304,1000,0,0,1600,168,92
9305,1000,0,0,1600,168,93
9306,1000,0,0,1600,168,94
9307,1000,0,0,1600,168,95
9308,1000,0,0,1600,168,96
9309,1000,0,0,1600,168,97
9310,1000,0,0,1600,168,98
9311,1000,0,0,1600,168,99
9312,1000,0,0,1600,169,0
9313,1000,0,0,1600,169,1
9314,1000,0,0,1600,169,2
9315,1000,0,0,1600,169,3
9316,1000,0,0,1600,169,4
9317,1000,0,0,1600,169,5
9318,1000,0,0,1600,169,6
9319,1000,0,0,1600,169,7
9320,1000,0,0,1600,169,8
9321,1000,0,0,1600,169,9
9322,1000,0,0,1600,169,10
9323,1000,0,0,1600,169,11
9324,1000,0,0,1600,169,12
9325,1000,0,0,1600,169,13
9326,1000,0,0,1600,169,14
9327,1000,0,0,1600,169,15
9328,1000,0,0,1600,169,16
9329,1000,0,0,1600,169,17
9330,1000,0,0,1600,169,18
9331,1000,0,0,1600,169,19
9332,1000,0,0,1600,169,20
9333,1000,0,0,1600,169,21
9334,1000,0,0,1600,169,22
9335,1000,0,0,1600,169,23
9336,1000,287,7,1600,169,24
9337,1000,0,0,1600,170,0
9338,1000,462,5,1600,170,1
9339,1000,0,0,1600,171,0
9340,1000,0,0,1600,171,1
9341,1000,0,0,1600,171,2
9342,1000,0,0,1600,171,3
9343,1000,0,0,1600,171,4
9344,1000,0,0,1600,171,5
9345,1000,0,0,1600,171,6
9346,1000,0,0,1600,171,7
9347,1000,0,0,1600,171,8
9348,1000,0,0,1600,171,9
9349,1000,0,0,1600,171,10
9350,1000,0,0,1600,171,11
9351,1000,0,0,1600,171,12
9352,1000,0,0,1600,171,13
9353,1000,0,0,1600,171,14
9354,1000,0,0,1600,171,15
9355,1000,0,0,1600,171,16
9356,1000,0,0,1600,171,17
9357,1000,0,0,1600,171,18
9358,1000,0,0,1600,171,19
9359,1000,0,0,1600,171,20
9360,1000,0,0,1600,171,21
9361,1000,0,0,1600,171,22
9362,1000,0,0,1600,171,23
9363,1000,0,0,1600,171,24
9364,1000,0,0,1600,171,25
9365,1000,0,0,1600,171,26
9366,1000,0,0,1600,171,27
9367,1000,0,0,1600,171,28
9368,1000,0,0,1600,171,29
9369,1000,0,0,1600,171,30
9370,1000,0,0,1600,171,31
9371,1000,0,0,1600,171,32
9372,1000,0,0,1600,171,33
9373,1000,0,0,1600,171,34
9374,1000,0,0,1600,171,35
9375,1000,0,0,1600,171,36
9376,1000,0,0,1600,171,37
9377,1000,0,0,1600,171,38
9378,1000,0,0,1600,171,39
9379,1000,0,0,1600,171,40
9380,1000,0,0,1600,171,41
9381,1000,0,0,1600,171,42
9382,1000,0,0,1600,171,43
9383,1000,0,0,1600,171,44
9384,1000,0,0,1600,171,45
9385,1000,0,0,1600,171,46
9386,1000,0,0,1600,171,47
9387,1000,0,0,1600,171,48
9388,1000,0,0,1600,171,49
9389,1000,0,0,1600,171,50
9390,1000,0,0,1600,171,51
9391,1000,0,0,1600,171,52
9392,1000,0,0,1600,171,53
9393,1000,0,0,1600,171,54
